ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTPrivateCode;ArTPublicCode;ArTGeopoint
50220524;1793998-1249860;2025-10-16T19:49:29+02:00;2026-04-14T05:32:51+02:00;545;RATP CAP BOUCLES DE MARNE;Michel Bizot;656167;6859823;25521;bus;1;true;unknown;unknown;Paris 12e;75112;P12MiBi02;-;48.836967303301144, 2.4028257727706817
50220540;1793984-1593051;2025-10-16T19:49:17+02:00;2026-04-14T05:32:26+02:00;545;RATP CAP BOUCLES DE MARNE;Les Berges de Charenton;656429;6857880;25732;bus;2;true;unknown;unknown;Charenton-le-Pont;94018;ChPBeCh02;-;48.81951131431968, 2.4065940145906453
50220542;1793982-1217742;2025-09-02T17:27:29+02:00;2026-04-14T05:32:23+02:00;545;RATP CAP BOUCLES DE MARNE;Baron Le Roy;655390;6859052;25784;bus;1;true;unknown;unknown;Paris 12e;75112;P12BaRo01;-;48.829980285243934, 2.3923212904249542
50220543;1793981-1339095;2025-09-02T17:27:27+02:00;2026-04-14T05:32:21+02:00;545;RATP CAP BOUCLES DE MARNE;Porte de Charenton;655831;6859221;25785;bus;1;true;unknown;unknown;Paris 12e;75112;P12PoCh02;-;48.83153049975983, 2.3983108297889704
50220546;1793980-1593121;2025-09-02T17:27:24+02:00;2026-04-14T05:32:19+02:00;545;RATP CAP BOUCLES DE MARNE;Liberté;656479;6858553;25788;bus;2;true;unknown;unknown;Charenton-le-Pont;94018;ChPLibe01;-;48.82556713534304, 2.407206144532071
50220551;1793976-1552578;2025-09-02T17:27:17+02:00;2026-04-14T05:32:13+02:00;545;RATP CAP BOUCLES DE MARNE;Jean Jaurès;662103;6854151;25793;bus;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;SMFJeJa01;-;48.786333268113744, 2.4841992319214796
50220554;1793974-1552581;2025-09-02T17:27:13+02:00;2026-04-14T05:32:09+02:00;545;RATP CAP BOUCLES DE MARNE;Gustave Goublier;664486;6856298;25796;bus;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;SMFGuGo02;-;48.80577796357151, 2.5164534994498697
50220558;1793971-1552587;2025-09-02T17:27:07+02:00;2026-04-14T05:32:05+02:00;545;RATP CAP BOUCLES DE MARNE;Thiers;664615;6855972;25800;bus;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;SMFThie01;-;48.80285318691775, 2.518236956677702
50220562;1793967-1552590;2025-09-02T17:27:02+02:00;2026-04-14T05:31:58+02:00;545;RATP CAP BOUCLES DE MARNE;Capitaine Charton;664463;6855354;25804;bus;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;SMFCaCh01;-;48.79728684955587, 2.5162190939932954
50220564;1793965-1593054;2025-09-02T17:26:59+02:00;2026-04-14T05:31:55+02:00;545;RATP CAP BOUCLES DE MARNE;Les Canadiens;660108;6857519;25806;bus;3;true;unknown;unknown;Saint-Maurice;94069;SaMCana01;-;48.81650288253555, 2.4567315457892405
50220566;1793963-1349185;2025-09-02T17:26:56+02:00;2026-04-14T05:31:52+02:00;545;RATP CAP BOUCLES DE MARNE;Épinettes;657650;6857919;25808;bus;3;true;unknown;unknown;Saint-Maurice;94069;SaMEpin01;-;48.819943417868714, 2.423218685146297
50220567;1793962-1552599;2025-09-02T17:26:55+02:00;2026-04-14T05:31:50+02:00;545;RATP CAP BOUCLES DE MARNE;Hôpital Esquirol;658162;6857695;25809;bus;3;true;unknown;unknown;Saint-Maurice;94069;SaMHoEs01;-;48.81796235491414, 2.430213584600948
50220569;1793960-1552617;2025-09-02T17:26:53+02:00;2026-04-14T05:31:47+02:00;545;RATP CAP BOUCLES DE MARNE;Val d'Osne;657730;6857764;25812;bus;3;true;unknown;unknown;Saint-Maurice;94069;SaMVaOs01;-;48.818554711372535, 2.4243235880128986
50220578;1793953-1647740;2025-09-02T17:26:40+02:00;2026-04-14T05:31:33+02:00;545;RATP CAP BOUCLES DE MARNE;Espace Michel Simon;667153;6860774;25885;bus;4;true;unknown;unknown;Noisy-le-Grand;93051;NoGEsMS01;-;48.846173389965564, 2.5524202112971555
50220584;1793949-1796535;2025-10-16T19:49:12+02:00;2026-04-14T05:31:24+02:00;545;RATP CAP BOUCLES DE MARNE;Général Gallieni;660111;6855339;25898;bus;3;true;unknown;unknown;Créteil;94028;CreGeGa01;-;48.79689746305959, 2.4569765625434705
50220585;1793948-25899;2025-10-16T19:49:11+02:00;2026-04-14T05:31:22+02:00;545;RATP CAP BOUCLES DE MARNE;Général Gallieni;660144;6855322;25899;bus;3;true;unknown;unknown;Créteil;94028;CreGeGa02;-;48.79674661414227, 2.4574273795510053
50220597;1793938-1555002;2025-09-02T17:26:33+02:00;2026-04-14T05:31:05+02:00;545;RATP CAP BOUCLES DE MARNE;Rond-Point des Pyramides;669460;6861791;25921;bus;4;true;unknown;unknown;Champs-sur-Marne;77083;ChMRoPP01;-;48.855432875735836, 2.583782205156641
50220599;1793936-1671382;2025-09-02T17:26:30+02:00;2026-04-14T05:31:02+02:00;545;RATP CAP BOUCLES DE MARNE;Les Quatre Pavés;672291;6861326;25923;bus;5;true;unknown;unknown;Noisiel;77337;NoiQuPa04;-;48.851379049808344, 2.6223944912897283
50220609;1793928-25997;2025-09-02T17:26:17+02:00;2026-04-14T05:30:48+02:00;545;RATP CAP BOUCLES DE MARNE;Centre Bus;664556;6861602;25997;bus;4;true;unknown;unknown;Neuilly-sur-Marne;93050;NePCeBu01;-;48.85348205551326, 2.5169648031955614
50220614;1793924-26002;2025-09-02T17:26:10+02:00;2026-04-14T05:30:41+02:00;545;RATP CAP BOUCLES DE MARNE;François Mauriac;664796;6861842;26002;bus;4;true;unknown;unknown;Neuilly-sur-Marne;93050;NeMFrMa01;-;48.855653548375486, 2.520215598798517
50220617;1793922-1339110;2025-09-02T17:26:05+02:00;2026-04-14T05:30:36+02:00;545;RATP CAP BOUCLES DE MARNE;Porte Jaune;660433;6859991;26011;bus;3;true;unknown;unknown;Paris 12e;75112;P12PoJa01;-;48.8387541818437, 2.460927589421064
50220623;1793917-1552670;2025-09-02T17:25:54+02:00;2026-04-14T05:30:27+02:00;545;RATP CAP BOUCLES DE MARNE;Hôpital Saint-Camille;665380;6859282;26022;bus;4;true;unknown;unknown;Bry-sur-Marne;94015;BrMHoSC01;-;48.8326627342471, 2.5283829435705463
50220654;1793892-1555388;2025-09-02T17:25:10+02:00;2026-04-14T05:29:43+02:00;545;RATP CAP BOUCLES DE MARNE;Sorins;658021;6862227;26374;bus;2;true;unknown;unknown;Montreuil;93048;MonSori02;-;48.85871001086183, 2.4278461763414634
50220664;1793885-26400;2025-09-02T17:24:56+02:00;2026-04-14T05:29:30+02:00;545;RATP CAP BOUCLES DE MARNE;Anquetil;662248;6860458;26400;bus;3;true;unknown;unknown;Nogent-sur-Marne;94052;NoMAnqu01;-;48.84306285951234, 2.485613518274398
50220665;1793884-1552751;2025-09-02T17:24:54+02:00;2026-04-14T05:29:28+02:00;545;RATP CAP BOUCLES DE MARNE;Paul Bert;661870;6860100;26401;bus;3;true;unknown;unknown;Nogent-sur-Marne;94052;NoMPaBe02;-;48.83982106054418, 2.4804953530282883
50220684;1793871-1552787;2025-09-02T17:24:30+02:00;2026-04-14T05:29:04+02:00;545;RATP CAP BOUCLES DE MARNE;Hoche;662268;6860935;26425;bus;3;true;unknown;unknown;Fontenay-sous-Bois;94033;FoBHoch01;-;48.847353744591366, 2.485843699686665
50220708;1793854-1557524;2025-09-02T17:24:05+02:00;2026-04-14T05:28:34+02:00;545;RATP CAP BOUCLES DE MARNE;Liberté-Métro;656422;6858638;26741;bus;2;true;unknown;unknown;Charenton-le-Pont;94018;ChPLiMe01;-;48.826327706578645, 2.406421081120006
50220710;1793853-1337967;2025-09-02T17:24:03+02:00;2026-04-14T05:28:32+02:00;545;RATP CAP BOUCLES DE MARNE;Réaumur - Montmartre;651862;6863258;26751;bus;1;true;unknown;unknown;Paris 2e;75102;P02ReMo03;-;48.86755085669264, 2.3437887741696786
50220714;1793851-1593180;2025-09-02T17:23:59+02:00;2026-04-14T05:28:29+02:00;545;RATP CAP BOUCLES DE MARNE;Mairie de Levallois;647900;6866144;26862;bus;2;true;unknown;unknown;Levallois-Perret;92044;LePMaLe01;-;48.893195365498634, 2.289428066854842
50220715;1793850-1306135;2025-09-02T17:23:57+02:00;2026-04-14T05:28:27+02:00;545;RATP CAP BOUCLES DE MARNE;Anatole France;647616;6865947;26863;bus;2;true;unknown;unknown;Levallois-Perret;92044;LePAnFr01;-;48.89140078784446, 2.285579219001063
50220716;1793849-1552817;2025-09-02T17:23:56+02:00;2026-04-14T05:28:25+02:00;545;RATP CAP BOUCLES DE MARNE;Pablo Picasso;662269;6861808;26873;bus;3;true;unknown;unknown;Fontenay-sous-Bois;94033;FoBPaPi01;-;48.85520474575586, 2.4857798579277244
50220726;1793841-1364923;2025-09-02T17:23:44+02:00;2026-04-14T05:28:10+02:00;545;RATP CAP BOUCLES DE MARNE;La Haye aux Moines;659579;6854197;27065;bus;3;true;unknown;unknown;Créteil;94028;CreHaMo04;-;48.78659375150191, 2.449842801792585
50220738;1793834-1251028;2025-09-02T17:23:28+02:00;2026-04-14T05:27:59+02:00;545;RATP CAP BOUCLES DE MARNE;Quai François Mitterrand;651132;6862412;27330;bus;1;true;unknown;unknown;Paris 1er;75101;P01QuFM01;-;48.85988795048987, 2.3339352508639313
50220745;1793830-886855;2025-09-02T17:23:19+02:00;2026-04-14T05:27:52+02:00;545;RATP CAP BOUCLES DE MARNE;Neuilly-Plaisance RER;664296;6861560;27347;bus;4;true;unknown;unknown;Neuilly-Plaisance;93049;NePNePR04;-;48.853089990740635, 2.5134251075748395
50220746;1793829-1757968;2025-09-02T17:23:17+02:00;2026-04-14T05:27:50+02:00;545;RATP CAP BOUCLES DE MARNE;Rond-Point du Général Leclerc;663029;6861028;27348;bus;3;true;unknown;unknown;Le Perreux-sur-Marne;94058;PeMRPGL04;-;48.84823421623786, 2.4962051208461045
50220753;1793824-1306582;2025-09-02T17:23:08+02:00;2026-04-14T05:27:41+02:00;545;RATP CAP BOUCLES DE MARNE;Square Jean Mermoz;663913;6862438;27355;bus;4;true;unknown;unknown;Neuilly-Plaisance;93049;NePSqJM02;-;48.86096453361783, 2.5081311761925713
50220760;1793817-1557606;2025-09-02T17:22:58+02:00;2026-04-14T05:27:29+02:00;545;RATP CAP BOUCLES DE MARNE;Marcel Dassault;664480;6862930;27362;bus;4;true;unknown;unknown;Neuilly-Plaisance;93049;NePMaDa01;-;48.865420596421906, 2.5158181189742144
50220786;1793799-1323173;2025-09-02T17:22:18+02:00;2026-04-14T05:27:00+02:00;545;RATP CAP BOUCLES DE MARNE;André Tessier;660936;6861536;27389;bus;3;true;unknown;unknown;Fontenay-sous-Bois;94033;FoBAnTe01;-;48.852679196013646, 2.467638487091668
50220800;1793791-1669896;2025-09-02T17:22:00+02:00;2026-04-14T05:26:47+02:00;545;RATP CAP BOUCLES DE MARNE;Pelleport;656293;6862859;493927;bus;1;true;unknown;unknown;Paris 20e;75120;P20Pell04;-;48.864278613061245, 2.4042302433314764
50220809;1793784-807310;2025-09-02T17:21:50+02:00;2026-04-14T05:26:35+02:00;545;RATP CAP BOUCLES DE MARNE;Zone Industrielle;665213;6857769;27555;bus;4;true;unknown;unknown;Champigny-sur-Marne;94017;ChMZoIn01;-;48.81904688731001, 2.526231674576001
50220811;1793783-1757832;2025-09-02T17:21:47+02:00;2026-04-14T05:26:33+02:00;545;RATP CAP BOUCLES DE MARNE;Rue de Bernau;665783;6857519;27557;bus;4;true;unknown;unknown;Champigny-sur-Marne;94017;ChMRuBe02;-;48.81682905171312, 2.5340144837821192
50220813;1793781-1757608;2025-09-02T17:21:44+02:00;2026-04-14T05:26:30+02:00;545;RATP CAP BOUCLES DE MARNE;Joinville-le-Pont-RER;660658;6858028;27560;bus;3;true;unknown;unknown;Joinville-le-Pont;94042;JoPJoPR01;-;48.82111427231454, 2.464174441645933
50220818;1793777-962191;2025-09-02T17:21:38+02:00;2026-04-14T05:26:23+02:00;545;RATP CAP BOUCLES DE MARNE;Paul Bert;657865;6857433;27565;bus;3;true;unknown;unknown;Maisons-Alfort;94046;MaAPaBe01;-;48.815586769936594, 2.4261948497385357
50220836;1793767-1552950;2025-09-02T17:21:14+02:00;2026-04-14T05:26:06+02:00;545;RATP CAP BOUCLES DE MARNE;Mairie de Saint-Maur;662139;6855982;27583;bus;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;SMFMaSM01;-;48.802802506821, 2.484526515425376
50220848;1793756-1593149;2025-09-02T17:21:03+02:00;2026-04-14T05:25:48+02:00;545;RATP CAP BOUCLES DE MARNE;Lycée Georges Clemenceau;665158;6864240;27637;bus;4;true;unknown;unknown;Villemomble;93077;VilLyGC02;-;48.8772383608531, 2.5249524509580654
50220851;1793754-1577514;2025-09-02T17:21:00+02:00;2026-04-14T05:25:45+02:00;545;RATP CAP BOUCLES DE MARNE;Pablo Picasso;662338;6861817;27642;bus;3;true;unknown;unknown;Fontenay-sous-Bois;94033;FoBPaPi02;-;48.85528972033798, 2.486719406482526
50220855;1793751-1347285;2025-10-16T19:48:28+02:00;2026-04-14T05:25:40+02:00;545;RATP CAP BOUCLES DE MARNE;11 Novembre 1918;666009;6856845;27759;bus;4;true;unknown;unknown;Champigny-sur-Marne;94017;ChM11N102;-;48.81077945620235, 2.5371460059123088
50220863;1793743-1591246;2025-09-02T17:20:55+02:00;2026-04-14T05:25:27+02:00;545;RATP CAP BOUCLES DE MARNE;Jean-Baptiste Clément;663123;6857554;27771;bus;3;true;unknown;unknown;Champigny-sur-Marne;94017;ChMJeBC01;-;48.8169971555727, 2.497787082738267
50220866;1793741-1547925;2025-10-16T19:48:16+02:00;2026-04-14T05:25:24+02:00;545;RATP CAP BOUCLES DE MARNE;Colombe - Hardelet;666411;6856766;27776;bus;4;true;unknown;unknown;Champigny-sur-Marne;94017;ChMCoHa04;-;48.81009004236381, 2.5426261304887943
50220871;1793737-1304593;2025-10-16T19:48:12+02:00;2026-04-14T05:25:18+02:00;545;RATP CAP BOUCLES DE MARNE;Avenue Georges;666176;6855882;27789;bus;4;true;unknown;unknown;Chennevières-sur-Marne;94019;ChMAvGe01;-;48.80212753775832, 2.5394964600575856
50220872;1793736-1540303;2025-10-16T19:48:10+02:00;2026-04-14T05:25:16+02:00;545;RATP CAP BOUCLES DE MARNE;Bois l'Abbé;667478;6856388;27790;bus;4;true;unknown;unknown;Chennevières-sur-Marne;94019;ChMBoAb01;-;48.80674521725323, 2.5571837847474796
50220880;1793732-1593648;2025-10-16T19:48:01+02:00;2026-04-14T05:25:09+02:00;545;RATP CAP BOUCLES DE MARNE;René Arcos;660788;6853215;27801;bus;3;true;unknown;unknown;Créteil;94028;CreReAr04;-;48.777836663809246, 2.466387923361183
50220890;1793727-1599750;2025-09-02T17:20:38+02:00;2026-04-14T05:25:01+02:00;545;RATP CAP BOUCLES DE MARNE;Avenue du Raincy;664018;6865271;27833;bus;4;true;unknown;unknown;Villemomble;93077;VilAvRa04;-;48.886447282661685, 2.5093223512250202
50220900;1793720-1547557;2025-10-16T19:47:57+02:00;2026-04-14T05:24:49+02:00;545;RATP CAP BOUCLES DE MARNE;Fauvettes;666870;6856627;27843;bus;4;true;unknown;unknown;Champigny-sur-Marne;94017;ChMFauv02;-;48.80886370151889, 2.5488869065369064
50220902;1793718-27847;2025-10-16T19:47:54+02:00;2026-04-14T05:24:45+02:00;545;RATP CAP BOUCLES DE MARNE;Vétérans;667089;6856589;27847;bus;4;true;unknown;unknown;Champigny-sur-Marne;94017;ChMVete01;-;48.80853316553137, 2.5518717820010797
50220905;1793715-1369620;2025-09-02T17:20:23+02:00;2026-04-14T05:24:39+02:00;545;RATP CAP BOUCLES DE MARNE;Beaujeu;661766;6855469;27874;bus;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;SMFBeau03;-;48.798166852942515, 2.4794943459796923
50220912;1793710-1353830;2025-09-02T17:20:17+02:00;2026-04-14T05:24:30+02:00;545;RATP CAP BOUCLES DE MARNE;Place de Molènes;663437;6854537;27975;bus;3;true;unknown;unknown;Saint-Maur-des-Fossés;94068;SMFPlMo02;-;48.7898817810579, 2.5023221657511994
50220924;1793700-1300573;2025-09-02T17:20:01+02:00;2026-04-14T05:24:13+02:00;545;RATP CAP BOUCLES DE MARNE;Polyclinique;664602;6856799;28036;bus;4;true;unknown;unknown;Champigny-sur-Marne;94017;ChMPoly01;-;48.81029005090987, 2.517991237083655
50220933;1793692-1553045;2025-09-02T17:19:48+02:00;2026-04-14T05:23:59+02:00;545;RATP CAP BOUCLES DE MARNE;Les Marais;664618;6858632;28046;bus;4;true;unknown;unknown;Champigny-sur-Marne;94017;ChMMara01;-;48.82677573557041, 2.518056762975832
50220943;1793684-1370107;2025-09-02T17:19:34+02:00;2026-04-14T05:23:45+02:00;545;RATP CAP BOUCLES DE MARNE;Carrefour de Beauté;660663;6858749;28060;bus;3;true;unknown;unknown;Nogent-sur-Marne;94052;P12CaBe02;-;48.827598719082836, 2.464175903779719
50220970;1793664-1784904;2025-09-02T17:18:54+02:00;2026-04-14T05:23:10+02:00;545;RATP CAP BOUCLES DE MARNE;Église de Noisy-le-Grand;666757;6861138;28491;bus;4;true;unknown;unknown;Noisy-le-Grand;93051;NoGEgNG01;-;48.84942658192099, 2.546995899193018
50220971;1793663-1599847;2025-09-02T17:18:52+02:00;2026-04-14T05:23:08+02:00;545;RATP CAP BOUCLES DE MARNE;Pointe de Gournay;668071;6861137;28492;bus;4;true;unknown;unknown;Noisy-le-Grand;93051;NoGPoGo01;-;48.84948404307799, 2.564901551151017
50221009;1793630-1373429;2025-09-02T17:18:00+02:00;2026-04-14T05:22:08+02:00;545;RATP CAP BOUCLES DE MARNE;Fontenay-sous-Bois RER;660740;6860550;28747;bus;3;true;unknown;unknown;Fontenay-sous-Bois;94033;FoBFoBR01;-;48.84380011512906, 2.4650585243271292
50221015;1793626-1557763;2025-10-16T19:47:44+02:00;2026-04-14T05:21:59+02:00;545;RATP CAP BOUCLES DE MARNE;Gabriel Péri;658611;6856815;28834;bus;3;true;unknown;unknown;Maisons-Alfort;94046;MaAGaPe01;-;48.81007721340526, 2.4364137872393172
