zdc,ligneLabel,destination,accId,labelPosition,position,positionMax,equipement,directionId,terminusReel,zdcSuivant
63284,14,"Orly 4 - T7 - Cur d'Orly",50210361,Avant,1,8,Escalier,1,"Aéroport d'Orly",
71311,8,République,,Milieu,3,5,,0,Balard,73633
71311,11,République,,Avant,1,5,,1,Châtelet,71293
73633,4,Strasbourg-Saint-Denis,,Milieu,3,6,,1,"Bagneux - Lucie Aubrac",73636
71264,11,Châtelet,,Arrière,4,5,,0,Rosny-Bois-Perrier,415852
73788,7,Pyramides,,Arrière,5,5,,0,"La Courneuve - 8 Mai 1945",71337
71324,8,Madeleine,,Milieu,3,5,,0,Balard,71298
71324,12,Madeleine,,Avant,1,5,Ascenseur,1,"Mairie d'Aubervilliers",71370
71370,13,Saint-Lazare,,Avant,1,5,,0,"Châtillon - Montrouge",71346
73690,9,Saint-Lazare,,Milieu,3,5,,0,"Pont de Sèvres",71346
71324,8,Madeleine,,Arrière,5,5,,1,"Pointe du Lac",71337
71673,9,Nation,,Milieu,3,5,,0,"Pont de Sèvres",71694
73626,14,"Gare de Lyon",,Avant,1,8,Escalator,0,"Saint-Denis - Pleyel",71264
71654,1,Reuilly-Diderot,,Arrière,6,6,,1,"La Défense",73626
71961,7,Stalingrad,,Milieu,3,5,,1,"Villejuif - Louis Aragon",71407
71410,5,"Gare du Nord",,Avant,1,5,,1,"Place d'Italie",71359
71199,10,"La Motte-Picquet-Grenelle",,Avant,1,5,,0,"Boulogne Pont de Saint-Cloud",71158
71326,9,"Grands Boulevards",,Avant,1,5,Escalator,0,"Pont de Sèvres",71330
71370,14,Saint-Lazare,,Avant,3,8,,1,"Aéroport d'Orly",71324
71033,5,"Place d'Italie",,Avant,1,5,,1,"Place d'Italie",
71033,6,"Place d'Italie",,Milieu,3,5,,1,"Charles de Gaulle - Étoile",71013
71607,14,Bercy,,Avant,1,8,Ascenseur,0,"Saint-Denis - Pleyel",73626
71264,14,Châtelet,,Avant,3,8,,0,"Saint-Denis - Pleyel",73788
71264,11,Châtelet,,Avant,1,5,,1,Châtelet,
71337,3,Opéra,,Milieu,3,5,,1,"Pont de Levallois - Bécon",482368
73788,14,Pyramides,,Avant,1,8,,1,"Aéroport d'Orly",71264
71088,6,Raspail,,Arrière,5,5,,0,Nation,71056
71370,12,Saint-Augustin,,Arrière,5,5,,1,"Mairie d'Aubervilliers",71355
73619,10,"Saint-Michel Notre-Dame",,Arrière,5,5,,1,"Gare d'Austerlitz",71190
71264,7,"Châtelet - Les Halles",,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",71253
71337,3,Auber,,Milieu,3,5,,1,"Pont de Levallois - Bécon",482368
71264,1,"Châtelet - Les Halles",,Arrière,6,6,,1,"La Défense",73630
71264,7,"Châtelet - Les Halles",,Arrière,5,5,,1,"Villejuif - Louis Aragon",71217
71264,1,"Châtelet - Les Halles",,Avant,1,6,,0,"Château de Vincennes",415852
73648,5,"65 boulevard Richard Lenoir",50147740,Arrière,5,5,,1,"Place d'Italie",73621
71989,5,"212 avenue Jean Jaurès",50147757,Arrière,5,5,,1,"Place d'Italie",71972
71410,4,"9 boulevard Denain",50147780,Avant,1,6,,0,"Porte de Clignancourt",71426
71426,4,"2 Bd de Rochechouart",50147784,Milieu,4,6,,1,"Bagneux - Lucie Aubrac",71410
71264,14,"Rue de la Lingerie",50147790,Milieu,4,8,,0,"Saint-Denis - Pleyel",73788
71264,4,"5 rue Saint-Denis",50147792,Arrière,6,6,,0,"Porte de Clignancourt",73794
73633,9,"19 boulevard Saint-Denis",50147826,Avant,1,5,,0,"Pont de Sèvres",71320
71808,3B,"Place Martin Nadaud",50147895,Arrière,3,3,,0,"Porte des Lilas",71828
71795,3,"1 rue des Bleuets",50147923,Avant,1,5,,0,Gallieni,71787
71435,2,"Terre-plein face au 4 place de Clichy",50147933,Avant,1,5,,1,"Porte Dauphine",71408
71379,1,"80 avenue de la Grande Armée",50147957,Avant,1,6,,1,"La Défense",425779
425779,1,"52 avenue Charles de Gaulle",50147964,Arrière,6,6,,1,"La Défense",71442
73626,1,"27 boulevard Diderot",50147984,Avant,1,6,,0,"Château de Vincennes",71654
71033,6,"182 boulevard Vincent Auriol",50148016,Avant,1,5,,0,Nation,71043
71033,5,"182 boulevard Vincent Auriol",50148016,Avant,1,5,,0,"Bobigny - Pablo Picasso",71063
71033,7,"Manufacture des Gobelins",50148017,Arrière,5,5,,0,"La Courneuve - 8 Mai 1945",71076
73650,6,"32 boulevard de Picpus",50148049,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71614
71906,7B,"80 rue Botzaris",50148058,Arrière,3,3,Escalator,1,"Louis Blanc",71900
73695,7,"Av Jean Jaurès",50148068,Milieu,3,5,,1,"Villejuif - Louis Aragon",72460
71977,7,"19 rue Riquet",50148085,Arrière,5,5,,1,"Villejuif - Louis Aragon",71961
71201,7,"10 quai des Célestins",50148114,Arrière,5,5,,1,"Villejuif - Louis Aragon",71148
71133,7,"2 place Monge",50148115,Avant,1,5,,1,"Villejuif - Louis Aragon",71100
71370,14,"2 rue d'Amsterdam",50148491,Milieu,5,8,Ascenseur,0,"Saint-Denis - Pleyel",71475
71545,14,"125 boulevard Bessières",50148515,Arrière,8,8,Escalator,1,"Aéroport d'Orly",71475
72118,13,"79 rue Martre",50148520,Avant,1,5,Escalator,1,"Asnières - Gennevilliers - Les Courtilles",72203
71347,2,"2 avenue de la Grande Armée",50148549,Milieu,3,5,,0,Nation,71367
463564,8,"Place des Vosges",50148661,Avant,1,5,,0,Balard,73622
73619,10,"Musée du Moyen-Âge",50148708,Arrière,5,5,,1,"Gare d'Austerlitz",71190
71864,11,"401 rue des Pyrénées",50148715,Avant,2,5,,0,Rosny-Bois-Perrier,71868
71311,5,"9 boulevard Saint-Martin",50148720,Avant,1,5,,1,"Place d'Italie",71803
71311,5,"10 place de la République",50148722,Milieu,3,5,,0,"Bobigny - Pablo Picasso",71322
72217,13,"Boulevard Anatole France Coté N° Pairs",50148730,Arrière,5,5,,0,"Châtillon - Montrouge",72168
72217,13,"Boulevard Anatole France",50148762,Arrière,5,5,,0,"Châtillon - Montrouge",72168
71756,9,"Rue de Paris",50148773,Arrière,5,5,,1,"Mairie de Montreuil",71785
71150,10,"Rue de la Convention",50148786,Arrière,5,5,,1,"Gare d'Austerlitz",71156
71324,14,"Rue De Sèze",50148800,Arrière,7,8,,1,"Aéroport d'Orly",73788
71591,8,"Boulevard Poniatowski",50148818,Arrière,5,5,,1,"Pointe du Lac",71579
71654,1,"Boulevard Diderot",50148822,Arrière,6,6,,0,"Château de Vincennes",71673
71001,7,"Avenue d'Italie",50148831,Arrière,4,5,,1,"Villejuif - Louis Aragon",70645
71517,1,"Parvis de la Défense",50148845,Arrière,6,6,,1,"La Défense",
71576,14,"Passage Saint-EMilion",50148878,Milieu,4,8,Escalator,1,"Aéroport d'Orly",71572
71545,14,"rue Fragonard",50148898,Arrière,8,8,Escalator,1,"Aéroport d'Orly",71475
71545,14,"rue Fragonard",50148898,Arrière,8,8,Ascenseur,0,"Saint-Denis - Pleyel",72126
71311,11,République,,Arrière,4,5,,0,Rosny-Bois-Perrier,71840
71330,8,Richelieu-Drouot,,Avant,1,5,,0,Balard,71337
71370,3,Saint-Lazare,,Avant,1,5,Ascenseur,1,"Pont de Levallois - Bécon",73617
71370,14,Saint-Lazare,,Avant,3,8,,0,"Saint-Denis - Pleyel",71475
71787,3,"63 bis boulevard de Ménilmontant",50147890,Avant,1,5,,0,Gallieni,71808
71787,3,"63 bis boulevard de Ménilmontant",50147890,Arrière,5,5,,1,"Pont de Levallois - Bécon",71795
71787,2,"63 bis boulevard de Ménilmontant",50147890,Avant,1,5,,1,"Porte Dauphine",71815
71787,3,"Avenue de la République",50147891,Avant,1,5,,1,"Pont de Levallois - Bécon",71795
71799,3,"Boulevard Mortier",50147900,Avant,1,5,,0,Gallieni,71817
71485,1,"Quartier Michelet",50147943,Arrière,6,6,Escalator,0,"Château de Vincennes",71442
71347,2,"Avenue de Friedland",50147978,Avant,1,5,,1,"Porte Dauphine",71315
73626,1,"Gare SNCF",50147983,Milieu,3,6,,0,"Château de Vincennes",71654
73626,1,"Gare SNCF",50147983,Avant,2,6,,1,"La Défense",463564
71607,14,"Boulevard de Bercy",50148041,Avant,2,8,,0,"Saint-Denis - Pleyel",73626
71614,6,"Place Félix Eboué",50148046,Arrière,4,5,Escalator,0,Nation,73650
73695,7,"Gare routière",50148067,Avant,1,5,Escalator,0,"La Courneuve - 8 Mai 1945",73696
71363,7,"Terre-plein face au 96/98 rue La Fayette",50148092,Arrière,5,5,,1,"Villejuif - Louis Aragon",71351
412992,8,"41 avenue Félix Faure",50148158,Avant,1,5,,1,"Pointe du Lac",71137
412992,8,"41 avenue Félix Faure",50148158,Arrière,5,5,,0,Balard,71086
412992,8,"107 rue de la Convention",50148160,Avant,1,5,,1,"Pointe du Lac",71137
71224,8,"Avenue Bosquet",50148169,Avant,1,5,,0,Balard,71199
71298,8,"Jardin des Tuileries",50148175,Arrière,5,5,,0,Balard,71274
71298,1,"Jardin des Tuileries",50148175,Arrière,6,6,,0,"Château de Vincennes",71284
71324,12,"2 rue Tronchet",50148178,Avant,1,5,Ascenseur,1,"Mairie d'Aubervilliers",71370
463564,1,"1 Boulevard Beaumarchais",50148193,Avant,1,6,,1,"La Défense",71222
74001,8,"Hôpital St-Antoine",50148198,Arrière,5,5,,1,"Pointe du Lac",71654
71595,8,"253 avenue  Daumesnil",50148205,Arrière,5,5,,0,Balard,71614
70021,8,"Centre Commercial Créteil-Soleil",50148232,Arrière,4,5,,0,Balard,70172
71285,6,"Place du Trocadéro",50148268,Avant,1,5,,0,Nation,71237
71334,9,"69 avenue Franklin D. Roosevelt",50148284,Avant,1,5,,1,"Mairie de Montreuil",71346
71326,8,"32 boulevard Poissonnière",50148299,Avant,1,5,,0,Balard,71330
71803,9,"19 boulevard Voltaire",50148307,Arrière,5,5,,1,"Mairie de Montreuil",71781
71756,9,"Centre Commercial",50148339,Arrière,5,5,,0,"Pont de Sèvres",71725
71157,10,"UNESCO - Miollis",50148366,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71199
73658,9,"34 rue Molitor",50148387,Arrière,5,5,,0,"Pont de Sèvres",71124
71311,8,"13 place de la République",50148407,Arrière,5,5,,0,Balard,73633
71853,11,"2 boulevard de la Villette",50148415,Avant,1,5,,0,Rosny-Bois-Perrier,71864
71045,12,"Avenue Ernest Renan",50148426,Avant,1,5,,0,"Mairie d'Issy",70990
71091,12,"Place Adolphe Chérioux",50148432,Avant,1,5,,0,"Mairie d'Issy",71075
71370,12,"14 rue du Havre",50148663,Avant,1,5,,0,"Mairie d'Issy",71324
72358,13,"Avenue de Stalingrad",50148703,Avant,1,5,,1,"Saint-Denis - Université",
71370,12,"Rue Saint-Lazare",50148706,Arrière,5,5,,0,"Mairie d'Issy",71324
71311,9,"9 boulevard Saint-Martin",50148720,Avant,1,5,,0,"Pont de Sèvres",73633
72286,13,"20, rue la redoute",50148728,Avant,2,5,Ascenseur,1,"Asnières - Gennevilliers - Les Courtilles",
73621,5,"Boulevard Richard Lenoir",50148761,Avant,1,5,,1,"Place d'Italie",463564
71150,10,"Rue de la Convention",50148786,Avant,1,5,,0,"Boulogne Pont de Saint-Cloud",71166
71350,12,"Rue de Chateaudun",50148806,Arrière,5,5,,1,"Mairie d'Aubervilliers",71366
71591,8,"Boulevard Poniatowski",50148818,Avant,1,5,,0,Balard,71595
71795,3,"Avenue de la République",50148825,Arrière,5,5,,1,"Pont de Levallois - Bécon",71801
73794,4,"Porte du Jour",50148872,Avant,1,6,,1,"Bagneux - Lucie Aubrac",71264
72126,14,"Rue Touzet",50148891,Avant,1,8,,1,"Aéroport d'Orly",71545
71572,14,"Rue Goscinny",50148911,Avant,1,8,Ascenseur,0,"Saint-Denis - Pleyel",71576
70645,14,"av. d'Italie",50149928,Arrière,6,8,Ascenseur,1,"Aéroport d'Orly",70445
70645,14,"av. d'Italie",50149928,Arrière,6,8,Escalator,1,"Aéroport d'Orly",70445
70445,14,"r. Séverine",50149934,Arrière,6,8,Escalier,1,"Aéroport d'Orly",478860
73753,14,"r. du Languedoc",50149939,Avant,3,8,Escalier,1,"Aéroport d'Orly",69677
490779,11,"r. de la Liberté",50210353,Avant,2,5,Escalier,0,Rosny-Bois-Perrier,71947
490779,11,"bd du Gén. Leclerc",50210356,Avant,2,5,Escalier,0,Rosny-Bois-Perrier,71947
71403,2,Villiers,,Arrière,5,5,,0,Nation,71408
71673,9,Nation,,Milieu,3,5,,1,"Mairie de Montreuil",479928
71264,11,Châtelet,,Avant,1,5,,1,Châtelet,
71403,3,Villiers,,Avant,1,5,,0,Gallieni,73617
71139,13,Montparnasse-Bienvenue,,Avant,1,5,,0,"Châtillon - Montrouge",73675
71139,4,Montparnasse-Bienvenue,,Avant,1,6,,0,"Porte de Clignancourt",71184
71311,11,République,,Avant,1,5,,1,Châtelet,71293
71346,9,Miromesnil,,Avant,1,5,,0,"Pont de Sèvres",71334
73788,14,Pyramides,,Arrière,6,8,Ascenseur,0,"Saint-Denis - Pleyel",71324
71545,13,"Porte de Clichy",,Avant,1,5,,0,"Châtillon - Montrouge",73661
71940,7B,Jaurès,,Arrière,2,3,,1,"Louis Blanc",71407
71139,13,Montparnasse-Bienvenue,,Avant,1,5,,0,"Châtillon - Montrouge",73675
71961,2,Stalingrad,,Avant,1,5,,0,Nation,71940
71330,9,Richelieu-Drouot,,Avant,1,5,,1,"Mairie de Montreuil",71326
71324,12,Madeleine,,Avant,1,5,Ascenseur,1,"Mairie d'Aubervilliers",71370
73636,4,Réaumur-Sébastopol,,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",479068
71853,2,Belleville,,Milieu,3,5,,1,"Porte Dauphine",71893
73689,9,"Chaussée d'Antin (La Fayette)",,Arrière,5,5,,1,"Mairie de Montreuil",71330
71298,12,Concorde,,Arrière,5,5,,0,"Mairie d'Issy",73642
71434,2,"Gare du Nord",,Avant,1,5,,1,"Porte Dauphine",71426
71410,5,"Gare du Nord",,Milieu,3,5,Escalator,0,"Bobigny - Pablo Picasso",71961
71410,5,"Gare du Nord",,Avant,1,5,,0,"Bobigny - Pablo Picasso",71961
71787,2,Père-Lachaise,,Arrière,5,5,,0,Nation,71751
71434,2,"Paris Gare du Nord",,Arrière,5,5,,0,Nation,71961
71673,1,Nation,,Arrière,6,6,,1,"La Défense",71654
71347,1,"Charles de Gaulle - Etoile",,Arrière,6,6,,0,"Château de Vincennes",71328
73626,14,"Gare de Lyon",,Avant,1,8,Escalator,1,"Aéroport d'Orly",71607
71511,4,"80 boulevard Barbès",50147760,Arrière,5,6,,0,"Porte de Clignancourt",71556
71511,12,"26 rue Ordener",50147763,Avant,1,5,,1,"Mairie d'Aubervilliers",71510
71511,12,"26 rue Ordener",50147763,Arrière,5,5,,0,"Mairie d'Issy",71521
71359,5,"78 boulevard de Strasbourg",50147774,Arrière,5,5,,1,"Place d'Italie",71322
71410,4,"8 boulevard de Denain",50147781,Arrière,6,6,,1,"Bagneux - Lucie Aubrac",71359
71264,11,"112 rue deRivoli",50147795,Arrière,5,5,,0,Rosny-Bois-Perrier,415852
71264,7,"Rue des Lavandières",50147796,Arrière,5,5,,1,"Villejuif - Louis Aragon",71217
71264,14,"7 avenue Victoria",50147798,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",73788
71264,14,"15 avenue Victoria",50147799,Arrière,7,8,,0,"Saint-Denis - Pleyel",73788
71139,12,"2 place Bienvenue",50147834,Milieu,3,5,,0,"Mairie d'Issy",73641
71139,4,"73 boulevard du Montparnasse",50147836,Avant,2,6,,0,"Porte de Clignancourt",71184
71139,4,"59 bis boulevard du Montparnasse",50147839,Milieu,3,6,,1,"Bagneux - Lucie Aubrac",71117
70657,4,"Ernest Reyer (avenue)",50147843,Avant,1,6,,1,"Bagneux - Lucie Aubrac",70586
70657,4,"Avenue Ernest Reyer",50147845,Arrière,6,6,,0,"Porte de Clignancourt",71030
482368,9,"Boulevard Haussmann",50147876,Arrière,5,5,,0,"Pont de Sèvres",73690
71519,3,"Rue Anatole France",50147879,Avant,1,5,,1,"Pont de Levallois - Bécon",72057
72057,3,"Rue Anatole France",50147880,Arrière,5,5,,0,Gallieni,71519
73667,3,"30 Rue Louise Michel",50147883,Avant,1,5,,1,"Pont de Levallois - Bécon",71519
474152,2,"Avenue Bugeaud",50147915,Arrière,5,5,,0,Nation,71315
73634,3,"97 rue Réaumur",50147919,Arrière,5,5,,0,Gallieni,73636
71296,3,"Rue du Temple",50147921,Avant,1,5,,0,Gallieni,71311
71419,2,"68 boulevard Rochechouart",50147929,Avant,1,5,,1,"Porte Dauphine",71409
71435,2,"Terre-plein face au 4 place de Clichy",50147933,Arrière,5,5,,0,Nation,71420
71485,1,"Quartier Bellini",50147944,Arrière,5,6,,1,"La Défense",71517
71379,1,"87 avenue de la Grande Armée",50147958,Avant,1,6,,0,"Château de Vincennes",71348
71379,1,"23-27 avenue Charles de Gaulle",50147960,Arrière,6,6,,0,"Château de Vincennes",71348
73626,1,"Rue de Bercy",50147982,Avant,2,6,,1,"La Défense",463564
73626,1,"Rue de Bercy",50147982,Arrière,5,6,,0,"Château de Vincennes",71654
73626,14,"28 boulevard Diderot",50147985,Milieu,4,8,Ascenseur,1,"Aéroport d'Orly",71607
71297,1,"Place Colette",50147992,Avant,2,6,,0,"Château de Vincennes",73630
71135,5,"Parking SNCF côté arrivée",50148012,Avant,1,5,,0,"Bobigny - Pablo Picasso",71637
71607,14,"Place du Bataillon du Pacifique",50148042,Avant,2,8,,0,"Saint-Denis - Pleyel",73626
71639,6,"46 avenue de Saint-Mandé",50148052,Arrière,5,5,,0,Nation,71673
73695,7,"213 avenue Jean Jaurès",50148069,Avant,1,5,Escalator,0,"La Courneuve - 8 Mai 1945",73696
73695,7,"213 avenue Jean Jaurès",50148069,Arrière,5,5,,1,"Villejuif - Louis Aragon",72460
72031,7,"avenue Corentin Cariou",50148081,Arrière,5,5,,1,"Villejuif - Louis Aragon",72013
72013,7,"Centre Commercial",50148083,Avant,1,5,,0,"La Courneuve - 8 Mai 1945",72031
71961,2,"Bassin de la Villette",50148088,Arrière,4,5,,1,"Porte Dauphine",71434
73689,9,"Haussmann (boulevard, face aux Galeries La Fayette)",50148097,Arrière,5,5,,1,"Mairie de Montreuil",71330
71337,3,"Théâtre National de l'Opéra",50148102,Arrière,5,5,,1,"Pont de Levallois - Bécon",482368
70375,7,"34 avenue de Paris",50148147,Avant,2,5,,1,"Villejuif - Louis Aragon",70248
70248,7,"39-45 Boulevard Maxime Gorky",50148148,Arrière,4,5,,0,"La Courneuve - 8 Mai 1945",70375
70143,7,"Boulevard Maxime Gorky",50148151,Milieu,3,5,,1,"Villejuif - Louis Aragon",
71132,8,"21 place du Commerce",50148166,Avant,2,5,Escalator,0,Balard,71137
71132,8,"21 place du Commerce",50148166,Arrière,5,5,,0,Balard,71137
73622,8,"Place des Vosges",50148189,Avant,1,5,,0,Balard,71777
463564,5,"Opéra Bastille",50148191,Arrière,5,5,,0,"Bobigny - Pablo Picasso",73621
463564,8,"Hôpital des Quinze-Vingts",50148192,Avant,1,5,,0,Balard,73622
71631,8,"68 rue de Reuilly",50148204,Avant,1,5,,0,Balard,71654
70426,8,"147 avenue du Général Leclerc",50148223,Avant,1,5,,1,"Pointe du Lac",70358
70698,9,"quai Alphonse Le Gallo",50148234,Arrière,5,5,,1,"Mairie de Montreuil",71034
71054,9,"Rue des Quatre Cheminées",50148243,Arrière,5,5,,1,"Mairie de Montreuil",71084
71054,9,"2 rue Rieux",50148245,Arrière,5,5,,0,"Pont de Sèvres",71034
71084,9,"Gare routière",50148247,Avant,1,5,,0,"Pont de Sèvres",71054
73657,9,"78 avenue Mozart",50148259,Avant,1,5,,1,"Mairie de Montreuil",71243
71285,9,"Place du Trocadéro",50148268,Avant,1,5,,1,"Mairie de Montreuil",71294
71285,6,"Place du Trocédero",50148269,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71301
71285,6,"Place du Trocadéro",50148273,Arrière,5,5,,1,"Charles de Gaulle - Étoile",71301
71290,9,"Avenue Montaigne",50148277,Arrière,5,5,,0,"Pont de Sèvres",71294
71781,9,"86 boulevard Voltaire",50148308,Avant,1,5,Ascenseur,1,"Mairie de Montreuil",71750
71781,9,"71 boulevard Voltaire",50148310,Arrière,5,5,Ascenseur,0,"Pont de Sèvres",71803
73647,9,"143 boulevard Voltaire",50148322,Arrière,5,5,,1,"Mairie de Montreuil",71694
71785,9,"Place Jean Jaurès",50148345,Arrière,5,5,Ascenseur,1,"Mairie de Montreuil",
71153,10,"55 rue du Cardinal Lemoine",50148355,Avant,1,5,,1,"Gare d'Austerlitz",71148
73639,10,"Place d' Arcadie",50148360,Avant,1,5,,1,"Gare d'Austerlitz",73618
71159,10,"Place Léon-Paul Fargue",50148362,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71157
70721,10,"143 avenue Jean Baptiste Clément",50148386,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",
415852,1,"Bazar de l'Hôtel de Ville",50148395,Arrière,6,6,,1,"La Défense",71264
71293,3,"Rue Réaumur",50148401,Arrière,4,5,,0,Gallieni,71296
71045,12,"73 boulevard Victor",50148428,Avant,1,5,,0,"Mairie d'Issy",70990
71075,12,"337 rue de Vaugirard",50148430,Arrière,4,5,,1,"Mairie d'Aubervilliers",71091
71298,1,"Jardin des Tuileries",50148452,Arrière,6,6,,0,"Château de Vincennes",71284
71432,12,"Place des Abbesses",50148461,Avant,1,5,,0,"Mairie d'Issy",71409
72064,12,"100 rue de la Chapelle",50148466,Arrière,5,5,,0,"Mairie d'Issy",71510
71006,13,"8-10 boulevard Brune",50148473,Avant,1,5,,0,"Châtillon - Montrouge",73766
71528,13,"204 rue Legendre",50148499,Avant,1,5,,1,"Saint-Denis - Université",72078
72078,13,"153 avenue de Saint-Ouen",50148501,Avant,1,5,,1,"Saint-Denis - Université",72128
71545,14,"2 avenue de la Porte de Clichy",50148514,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",72126
71545,14,"2 avenue de la Porte de Clichy",50148514,Arrière,8,8,Ascenseur,0,"Saint-Denis - Pleyel",72126
72203,13,"Gare routière",50148522,Arrière,4,5,,1,"Asnières - Gennevilliers - Les Courtilles",72240
72203,13,"19 rue des Bas",50148525,Arrière,4,5,,1,"Asnières - Gennevilliers - Les Courtilles",72240
71347,6,"Avenue Foch",50148551,Milieu,3,5,,1,"Charles de Gaulle - Étoile",
71370,13,"14 rue du Havre",50148663,Avant,1,5,,1,"Asnières - Gennevilliers - Les Courtilles",71382
71370,12,"14 rue du Havre",50148663,Arrière,5,5,,1,"Mairie d'Aubervilliers",71355
70522,8,"Musée Fragonard",50148695,Avant,2,5,,0,Balard,70648
71324,14,"Face au 20 place de la Madeleine",50148699,Avant,1,8,Ascenseur,0,"Saint-Denis - Pleyel",71370
72358,13,"Avenue de Stalingrad",50148703,Milieu,3,5,Ascenseur,1,"Saint-Denis - Université",
71311,9,"2 place de la République",50148716,Avant,1,5,,1,"Mairie de Montreuil",71803
71311,11,"2 place de la République",50148716,Avant,2,5,,1,Châtelet,71293
71311,11,"1 Rue Rene Boulanger",50148719,Avant,1,5,,1,Châtelet,71293
71311,8,"1 Rue Rene Boulanger",50148719,Avant,1,5,,0,Balard,73633
71311,9,"1 Rue Rene Boulanger",50148719,Arrière,5,5,,1,"Mairie de Montreuil",71803
72326,13,"Place du Cacquet",50148723,Milieu,3,5,,0,"Châtillon - Montrouge",72285
72240,13,"Angle rue Dupont et rue Pierre de Coubertin",50148726,Arrière,4,5,Escalator,0,"Châtillon - Montrouge",72203
73619,10,"Rue Saint-Jacques",50148769,Arrière,4,5,,0,"Boulogne Pont de Saint-Cloud",73618
70990,12,"Rue Ernest Renan",50148770,Arrière,5,5,,1,"Mairie d'Aubervilliers",71045
71940,5,"Boulevard de la Villette",50148784,Avant,1,5,,1,"Place d'Italie",71961
71940,5,"Boulevard de la Villette",50148785,Arrière,5,5,,0,"Bobigny - Pablo Picasso",71957
71595,8,"Avenue Daumesnil",50148802,Milieu,3,5,Escalator,1,"Pointe du Lac",71591
71330,8,"1 Boulevard Haussmann",50148861,Arrière,4,5,,0,Balard,71337
73794,4,"Porte du Louvre",50148873,Avant,1,6,,0,"Porte de Clignancourt",479068
71545,13,"av du Cimetière des Batignolles",50148894,Avant,2,5,,1,"Asnières - Gennevilliers - Les Courtilles",72118
71947,11,"r. Carnot",50149890,Arrière,4,5,Escalator,1,Châtelet,490779
70645,14,"r. Bourgon",50149932,Arrière,6,8,Escalator,0,"Saint-Denis - Pleyel",71557
490784,14,"19 rue Pleyel",50149983,Milieu,5,8,Ascenseur,0,"Saint-Denis - Pleyel",
490784,14,"27 rue Pleyel",50149985,Milieu,5,8,Escalator,0,"Saint-Denis - Pleyel",
490784,14,"27 rue Pleyel",50149985,Milieu,5,8,Ascenseur,0,"Saint-Denis - Pleyel",
490784,14,"Place de Etoiles",50149986,Arrière,6,8,Ascenseur,0,"Saint-Denis - Pleyel",
73633,4,Strasbourg-Saint-Denis,,Milieu,3,6,,0,"Porte de Clignancourt",71333
71885,7B,"Place des Fêtes",,Arrière,3,3,,0,Pré-Saint-Gervais,71911
71264,11,Châtelet,,Avant,1,5,,1,Châtelet,
71370,14,Saint-Lazare,,Milieu,5,8,Escalator,0,"Saint-Denis - Pleyel",71475
71203,10,Sèvres-Babylone,,Arrière,5,5,,0,"Boulogne Pont de Saint-Cloud",71170
