route_label,zdc_a,zdc_b,nom_a,nom_b,duree_mediane_secondes,nb_observations
114,73242,73246,"Bel Air","Avenue de Rosny",60,799
114,73219,73224,Cimetière,"Georges Pompidou",60,878
114,73187,73190,"La Maltournée",Neuilly-Plaisance,60,821
114,73233,73238,"Rue des Hersiers","Etienne Dolet",60,861
114,71600,71603,"Sous-Préfecture - Jules Ferry",Marché,120,823
114,73238,73242,"Etienne Dolet","Bel Air",60,872
114,73198,73206,"Faidherbe - Église","Victor Hugo",60,434
114,73210,73214,Mairie,"Square Jean Mermoz",60,434
114,73227,73233,"Alexander Fleming / Kennedy - Renouillères","Rue des Hersiers",60,776
114,73246,73250,"Avenue de Rosny","Plateau D'Avron - Place De Stalingrad",60,872
114,73226,73227,"Marcel Dassault","Alexander Fleming / Kennedy - Renouillères",60,657
114,71604,491734,Mairie,"Hôtel des Coignard",120,421
114,73300,73304,"Marius Gonin","Charles Hildevert",60,49
114,73279,73288,"Château de Villemomble","Avenue du Raincy / Général Leclerc",120,716
114,71604,71609,Mairie,"Nogent - Le Perreux",60,823
114,71594,71600,"Rue de Beauté","Sous-Préfecture - Jules Ferry",60,800
114,73274,424908,Hoche,"Marcel Douret",60,336
114,71590,479918,Nogent-sur-Marne,"Place du Général Leclerc",120,431
114,73250,73254,"Plateau D'Avron - Place De Stalingrad","Caves d'Avron",60,322
114,73224,73226,"Georges Pompidou","Marcel Dassault",60,765
114,71603,491734,Marché,"Hôtel des Coignard",60,421
114,73206,73210,"Victor Hugo",Mairie,60,379
114,73198,73203,"Faidherbe - Église","Alexandre 1er",60,442
176,71442,71472,"Pont de Neuilly","Pont de Neuilly - Rive Gauche",120,610
176,72301,72328,"Boulevard d'Achères / Le Stade","Petit Gennevilliers",120,576
176,72165,72193,"Rue du Commerce","Gros Grès",120,308
176,72273,72301,"Valmy - Gambetta - Stade","Boulevard d'Achères / Le Stade",60,576
176,72173,72210,"Rue de l'Industrie",Ostyn,120,313
176,71520,71546,"Victor Hugo","Place Charras",120,610
176,72165,72173,"Rue du Commerce","Rue de l'Industrie",120,313
176,71472,71502,"Pont de Neuilly - Rive Gauche","Paul Doumer",60,610
176,72210,72229,Ostyn,"Jacques Eleonor Ferme",60,621
176,72083,73614,"Place du 8 mai 1945",Courbevoie,60,610
176,72165,412581,"Rue du Commerce","Colbert (Rue d'Estienne d'Orves)",60,308
176,72148,72165,"La Garenne-Colombes","Rue du Commerce",60,260
176,72193,72210,"Gros Grès",Ostyn,60,306
176,71546,73614,"Place Charras",Courbevoie,120,610
176,72137,72148,Charlebourg,"La Garenne-Colombes",120,621
176,72237,72258,"Église de Colombes",Fraternité,60,288
176,72103,482910,"Rhin et Danube",Nordmann,60,610
176,71454,71472,Bellini,"Pont de Neuilly - Rive Gauche",60,584
176,72083,72103,"Place du 8 mai 1945","Rhin et Danube",60,610
176,72258,72273,Fraternité,"Valmy - Gambetta - Stade",60,576
176,72229,72237,"Jacques Eleonor Ferme","Église de Colombes",60,621
176,72137,482910,Charlebourg,Nordmann,60,599
176,71502,71520,"Paul Doumer","Victor Hugo",60,584
176,72258,74014,Fraternité,"Général Leclerc",60,210
176,72148,412581,"La Garenne-Colombes","Colbert (Rue d'Estienne d'Orves)",60,223
176,72237,74014,"Église de Colombes","Général Leclerc",60,288
116,71669,71718,"Rond-Point du Général Leclerc","Val de Fontenay",300,176
116,71562,71588,"Parc du Tremblay",Viaduc,180,356
116,71790,491706,"Les Ruffins","Murs à Pêches",120,374
116,71583,71609,"Les Parclairs","Nogent - Le Perreux",120,379
116,71669,491567,"Rond-Point du Général Leclerc","Ofpra - Val de Fontenay",240,200
116,71707,415663,"Charles Garcia","M.-C. Vaillant Couturier",120,257
116,71713,415663,Verdun,"M.-C. Vaillant Couturier",120,257
116,71796,71818,Danton,"Edouard Branly / Collège Césaria Evora",60,374
116,73134,73156,"Place Beaufranchet",Mairie,120,379
116,73088,73093,"Gabriel Péri - Henri Barbusse","Irène Joliot Curie",120,356
116,71588,71609,Viaduc,"Nogent - Le Perreux",60,356
116,71704,71713,"Danielle Casanova",Verdun,120,117
116,71646,73164,"Victor Basch","Ledru-Rollin - Général de Gaulle",180,379
116,70664,71562,"Général De Gaulle - Stalingrad","Parc du Tremblay",120,356
116,71761,71790,"Grands Pêchers","Les Ruffins",120,374
116,71796,491706,Danton,"Murs à Pêches",60,374
116,71839,71845,Acacia,"Fort de Rosny",120,194
116,71646,71669,"Victor Basch","Rond-Point du Général Leclerc",180,379
116,73042,73060,Champigny,Marché,180,356
116,71704,71707,"Danielle Casanova","Charles Garcia",120,117
116,71713,71739,Verdun,"Ernest Renan",120,374
116,71839,491705,Acacia,Montreuil-Boissière-Acacia,60,180
116,73156,73164,Mairie,"Ledru-Rollin - Général de Gaulle",60,379
116,71583,73138,"Les Parclairs",Alma,60,379
116,71839,74036,Acacia,"Nouvelle France (Rue de Rosny)",60,359
116,71718,491567,"Val de Fontenay","Ofpra - Val de Fontenay",120,197
116,73068,73076,"Mairie / Marché","République - Stalingrad",60,356
116,70632,70664,"Aristide Briand","Général De Gaulle - Stalingrad",60,356
116,70632,73088,"Aristide Briand","Gabriel Péri - Henri Barbusse",60,275
116,73076,73086,"République - Stalingrad","République - Alexandre Fourny",60,350
116,73060,73068,Marché,"Mairie / Marché",120,356
116,71739,71761,"Ernest Renan","Grands Pêchers",120,374
116,71731,412699,"Jean Macé","Pablo Picasso",60,374
116,73138,73140,Alma,"Doumer - Brossolette",60,365
116,73132,73140,"Guy Môquet / Les Ormes","Doumer - Brossolette",60,379
116,71818,74036,"Edouard Branly / Collège Césaria Evora","Nouvelle France (Rue de Rosny)",60,244
116,71707,71731,"Charles Garcia","Jean Macé",60,283
116,73086,73090,"République - Alexandre Fourny","Cités Jardins",60,356
116,73132,73134,"Guy Môquet / Les Ormes","Place Beaufranchet",120,379
116,73090,73093,"Cités Jardins","Irène Joliot Curie",60,176
116,73093,73094,"Irène Joliot Curie","Louis Loucheur",60,178
116,71845,491705,"Fort de Rosny",Montreuil-Boissière-Acacia,60,194
116,71718,412699,"Val de Fontenay","Pablo Picasso",60,374
116,73090,73094,"Cités Jardins","Louis Loucheur",60,160
104,69934,72929,"Petits Carreaux / Fief Cordelier","Sucy - Bonneuil",180,570
104,70358,74030,"Maisons-Alfort - Les Juilliottes","Henri Mondor - Laferrière",180,639
104,69934,483390,"Petits Carreaux / Fief Cordelier","Portes de Sucy",180,552
104,69867,69934,Marronniers,"Petits Carreaux / Fief Cordelier",60,1122
104,70306,70358,Viet,"Maisons-Alfort - Les Juilliottes",120,654
104,70096,70153,"Rue du Barrage","Gabriel Péri",60,1293
104,69867,425786,Marronniers,Bicentenaire,240,1122
104,69898,69958,"Colonel Fabien","Avenue de Choisy",120,654
104,70220,70251,Église,"Général Gallieni",60,1293
104,69985,70029,Regard,"Deux Biches",60,1244
104,70522,73677,"École Vétérinaire de Maisons-Alfort","Ernest Renan",60,639
104,70066,70096,"Edmond Fouinat","Rue du Barrage",60,1293
104,73677,73700,"Ernest Renan","8 mai 1945",60,1290
104,69881,420300,Verdun,I.U.F.M.,120,1293
104,70453,494520,"Pierre Curie","Bouley - École Vétérinaire",120,651
104,70153,70182,"Gabriel Péri","Bretagne / D'Estienne d'Orves",60,1292
104,70453,73677,"Pierre Curie","Ernest Renan",60,528
104,70358,70373,"Maisons-Alfort - Les Juilliottes","République - Général Leclerc",60,1251
104,70029,70066,"Deux Biches","Edmond Fouinat",60,1293
104,70251,74030,"Général Gallieni","Henri Mondor - Laferrière",60,1293
104,69881,69898,Verdun,"Colonel Fabien",60,1293
104,70373,482776,"République - Général Leclerc",Cécile,60,1038
104,70182,70220,"Bretagne / D'Estienne d'Orves",Église,60,1293
104,69958,69985,"Avenue de Choisy",Regard,60,1293
104,70426,73700,"Maisons-Alfort - Stade","8 mai 1945",120,651
104,70426,482776,"Maisons-Alfort - Stade",Cécile,60,1168
104,72929,483390,"Sucy - Bonneuil","Portes de Sucy",60,552
104,70306,74030,Viet,"Henri Mondor - Laferrière",60,527
104,69944,69958,Écoles,"Avenue de Choisy",60,595
104,69922,412732,Montaigne,Mairie,60,639
104,69944,412732,Écoles,Mairie,60,44
104,70522,494520,"École Vétérinaire de Maisons-Alfort","Bouley - École Vétérinaire",60,651
104,425786,482856,Bicentenaire,"Place des Libertés",120,1122
104,69898,69922,"Colonel Fabien",Montaigne,60,639
104,420300,482856,I.U.F.M.,"Place des Libertés",60,174
118,71657,71658,Libération,"Mairie de Vincennes",120,1872
118,71704,71713,"Danielle Casanova",Verdun,120,1878
118,71704,71707,"Danielle Casanova","Charles Garcia",120,1878
118,71660,71677,"Clément Vienot","Les Rigollots",120,936
118,71651,71658,Vincennes,"Mairie de Vincennes",60,1872
118,71702,74038,"André Laurent","Danton (Avenue de la République)",120,1872
118,71657,71660,Libération,"Clément Vienot",120,1872
118,71677,71702,"Les Rigollots","André Laurent",60,1872
118,71699,74038,"André Tessier","Danton (Avenue de la République)",60,1748
118,71707,415674,"Charles Garcia","Place du Général de Gaulle",60,1773
118,71651,482432,Vincennes,"Avenue du Château",120,1872
118,71634,482432,"Château de Vincennes","Avenue du Château",120,1872
118,71660,71664,"Clément Vienot",Pasteur,60,936
118,71699,71713,"André Tessier",Verdun,60,1872
118,71718,415674,"Val de Fontenay","Place du Général de Gaulle",60,1878
118,71664,71677,Pasteur,"Les Rigollots",120,936
132,70030,70047,"Julian Grimau - Voie Verte","Groupe Scolaire Jean-Jacques Rousseau",120,1844
132,71561,71572,"Patay - Tolbiac","Bibliothèque François Mitterrand",120,1812
132,70598,73623,"Rue des Jardins","Maryse Bastié",120,1816
132,70229,70282,"Malraux - Charles Infroit","Lavoisier - Carrières",120,1731
132,70298,70349,"Place de la Liberté","Solidarité - Amédée Huon",120,1833
132,70526,483412,"Ledru Rollin","Ivry-sur-Seine / Voltaire / Hôtel de Ville",120,1702
132,70488,426136,"Mairie d'Ivry","Gymnase Auguste Delaune",120,908
132,70142,70174,"Colonel Fabien",Camélinat,60,1844
132,69994,70030,"Paul Armangot","Julian Grimau - Voie Verte",60,1685
132,70677,73623,Oudiné,"Maryse Bastié",60,1780
132,70047,70097,"Groupe Scolaire Jean-Jacques Rousseau","Edouard Tremblay (Avenue du Colonel Fabien)",60,1784
132,70097,70142,"Edouard Tremblay (Avenue du Colonel Fabien)","Colonel Fabien",60,1844
132,70282,70298,"Lavoisier - Carrières","Place de la Liberté",60,1731
132,69925,74083,"Moulin Vert","Cité Jardin",60,1844
132,70405,70447,"Lucien Selva","Jean Le Galleu",120,925
132,70548,70598,"Louis Bertrand","Rue des Jardins",60,1816
132,70374,426136,"Fort d'Ivry","Gymnase Auguste Delaune",60,908
132,70349,70374,"Solidarité - Amédée Huon","Fort d'Ivry",60,1833
132,70447,70488,"Jean Le Galleu","Mairie d'Ivry",120,925
132,69955,69994,"Camille Risch","Paul Armangot",60,1731
132,70169,70173,"Mairie de Vitry-sur-Seine",Audigeois,60,1731
132,70129,70169,"Edouard Til","Mairie de Vitry-sur-Seine",60,1727
132,70405,426137,"Lucien Selva","Maurice Coutant",60,723
132,70170,70174,Utrillo,Camélinat,120,1713
132,70129,70170,"Edouard Til",Utrillo,60,1694
132,70173,70201,Audigeois,Exploradôme,120,156
132,70488,483412,"Mairie d'Ivry","Ivry-sur-Seine / Voltaire / Hôtel de Ville",60,1816
132,70526,70548,"Ledru Rollin","Louis Bertrand",60,1816
132,70173,70192,Audigeois,Église,60,994
132,70201,70229,Exploradôme,"Malraux - Charles Infroit",60,1608
132,70677,71561,Oudiné,"Patay - Tolbiac",60,1711
132,70374,426137,"Fort d'Ivry","Maurice Coutant",60,452
132,70192,70201,Église,Exploradôme,60,1518
132,69955,74083,"Camille Risch","Cité Jardin",60,1546
125,70452,70486,"Le Kremlin-Bicêtre","Cimetière Parisien d'Ivry",180,1571
125,70510,70511,"Pont d'Ivry - Rive Gauche","Général De Gaulle",180,802
125,70372,70398,"Lycée Darius Milhaud - Charles Gide / Professeur Bergonié","Barnufles - La Piscine",120,1571
125,70398,482729,"Barnufles - La Piscine","Hôpital du Kremlin-Bicêtre / Espace Culturel André Malraux",120,1571
125,70575,70657,"Gabriel Péri / Amaury Duval","Porte d'Orléans",180,1571
125,70524,421404,Gambetta,"Vaillant-Couturier - Lénine",180,1604
125,421404,424422,"Vaillant-Couturier - Lénine",Molière,180,802
125,70543,70546,Gentilly,"Chaperon Vert - Lénine",120,1571
125,70391,70447,"La Briqueterie","Jean Le Galleu",60,1604
125,70517,70536,"Raspail - Jean Jaurès - Saint-Eloi","Gautherot - Carrefour Mazagran / Henri Gautherot",180,782
125,70546,70554,"Chaperon Vert - Lénine","Barbès - Ory",120,1571
125,70445,70517,"Hôpital Bicêtre","Raspail - Jean Jaurès - Saint-Eloi",150,6
125,70522,494519,"École Vétérinaire de Maisons-Alfort","Maisons-Alfort - École Vétérinaire",120,1604
125,70391,70432,"La Briqueterie",Carnot,180,1517
125,70400,70445,"Cité des HBM","Hôpital Bicêtre",60,1571
125,70506,70510,Chinagora,"Pont d'Ivry - Rive Gauche",120,802
125,70532,70536,"Division Leclerc - Médiathèque / Mairie","Gautherot - Carrefour Mazagran / Henri Gautherot",120,789
125,70510,70524,"Pont d'Ivry - Rive Gauche",Gambetta,60,1604
125,70447,70488,"Jean Le Galleu","Mairie d'Ivry",120,1604
125,70578,482603,"Jean-Jacques Rousseau","Vaillant-Couturier - Westermeyer",120,802
125,424396,483412,Ivry-sur-Seine,"Ivry-sur-Seine / Voltaire / Hôtel de Ville",60,1563
125,70372,70400,"Lycée Darius Milhaud - Charles Gide / Professeur Bergonié","Cité des HBM",120,1567
125,70445,70479,"Hôpital Bicêtre","Convention - Jaurès",60,1070
125,70432,70486,Carnot,"Cimetière Parisien d'Ivry",60,1571
125,70554,70575,"Barbès - Ory","Gabriel Péri / Amaury Duval",60,1561
125,70536,70543,"Gautherot - Carrefour Mazagran / Henri Gautherot",Gentilly,60,1571
125,70511,494519,"Général De Gaulle","Maisons-Alfort - École Vétérinaire",120,1600
125,424396,424422,Ivry-sur-Seine,Molière,120,1604
125,70506,70511,Chinagora,"Général De Gaulle",60,802
125,70578,424422,"Jean-Jacques Rousseau",Molière,120,802
125,70488,483412,"Mairie d'Ivry","Ivry-sur-Seine / Voltaire / Hôtel de Ville",60,1604
125,70452,482729,"Le Kremlin-Bicêtre","Hôpital du Kremlin-Bicêtre / Espace Culturel André Malraux",60,1510
125,70479,70517,"Convention - Jaurès","Raspail - Jean Jaurès - Saint-Eloi",60,1561
125,421404,482603,"Vaillant-Couturier - Lénine","Vaillant-Couturier - Westermeyer",60,802
125,70517,70532,"Raspail - Jean Jaurès - Saint-Eloi","Division Leclerc - Médiathèque / Mairie",120,789
162,70308,491386,"Jeanne d'Arc","Marguerite Renaudin",180,335
162,70308,70317,"Jeanne d'Arc","Pierre Corby",120,327
162,70255,70311,"Rosenberg / Rue Froide","République - Liberté / Paul Eluard",120,658
162,70143,70211,"Villejuif - Louis Aragon","Guynemer - Maxime Gorki",180,672
162,70240,478860,"Verdun - Grosménil / Institut Gustave Roussy","Villejuif - Gustave Roussy",120,672
162,70228,70248,"Groupe Hospitalier Paul Brousse","Villejuif Paul Vaillant-Couturier",60,565
162,70211,70248,"Guynemer - Maxime Gorki","Villejuif Paul Vaillant-Couturier",60,672
162,70305,70339,"Quatre Chemins","Maison du Grand Cèdre / Auguste Delaune",120,672
162,70228,70240,"Groupe Hospitalier Paul Brousse","Verdun - Grosménil / Institut Gustave Roussy",120,672
162,70288,70334,"Carnot - Aristide Briand","Martyrs de Chateaubriant - Métro / Bagneux Lucie Aubrac",180,674
162,70271,70334,"Pasteur - Meuniers","Martyrs de Chateaubriant - Métro / Bagneux Lucie Aubrac",120,674
162,70258,70267,"Rue des Olivettes","Les Iris",120,674
162,70255,70258,"Rosenberg / Rue Froide","Rue des Olivettes",60,674
162,70230,70236,Mairie,"Cousin de Méricourt / Saint-Joseph",120,674
162,70244,70311,"Chartres - Blanchard","République - Liberté / Paul Eluard",60,366
162,70261,70305,Belvédère,"Quatre Chemins",120,672
162,70321,70339,"Cité Jardins","Maison du Grand Cèdre / Auguste Delaune",120,335
162,70225,70279,"Pierrelais - Blanchard","Pierrelais - Fontenay",60,658
162,70263,70288,"Arcueil - Cachan","Carnot - Aristide Briand",60,674
162,478860,482857,"Villejuif - Gustave Roussy","Institut Gustave Roussy - Hautes Bruyères",300,672
162,70263,492986,"Arcueil - Cachan","Wilson - Provigny",60,674
162,70308,70310,"Jeanne d'Arc","Parc André Malraux",60,662
162,70230,492986,Mairie,"Wilson - Provigny",60,674
162,70225,70244,"Pierrelais - Blanchard","Chartres - Blanchard",60,647
162,70236,70321,"Cousin de Méricourt / Saint-Joseph","Cité Jardins",60,674
162,70267,70271,"Les Iris","Pasteur - Meuniers",60,674
162,70289,70310,"D'Estienne d'Orves - Division Leclerc","Parc André Malraux",120,674
162,70339,480546,"Maison du Grand Cèdre / Auguste Delaune","Maison des Gardes / Robespierre",60,339
162,70317,491384,"Pierre Corby","Parc Maison Blanche",120,327
162,70261,482857,Belvédère,"Institut Gustave Roussy - Hautes Bruyères",120,627
162,491384,491386,"Parc Maison Blanche","Marguerite Renaudin",180,335
162,70279,70289,"Pierrelais - Fontenay","D'Estienne d'Orves - Division Leclerc",60,316
162,70321,480546,"Cité Jardins","Maison des Gardes / Robespierre",60,339
172,70235,70275,"Charles Heller","Gabriel Péri / Jean Jaurès",180,1557
172,70142,70143,"Colonel Fabien","Villejuif - Louis Aragon",180,836
172,70242,70281,"Pont de Vitry","Dolet - Zola",180,1557
172,70201,70275,Exploradôme,"Gabriel Péri / Jean Jaurès",180,1557
172,70070,70115,"Centre Commercial","République - Gaité",120,1672
172,70041,70070,"De Gaulle - Gounod - Tabanou","Centre Commercial",120,1672
172,70174,70198,Camélinat,"Musée MAC VAL",120,1672
172,70256,420298,"Hector Berlioz","Collège Guyard",120,1557
172,70256,70300,"Hector Berlioz","Hugo - Blum",120,1557
172,70235,70242,"Charles Heller","Pont de Vitry",120,1557
172,70142,415734,"Colonel Fabien","Rue de la Commune",60,836
172,70026,483634,"Maréchal De Lattre","Institut Notre-Dame",60,1672
172,70033,483634,Bourg-la-Reine,"Institut Notre-Dame",120,836
172,70142,70174,"Colonel Fabien",Camélinat,60,1672
172,70017,70026,"Petit Robinson","Maréchal De Lattre",120,1672
172,70140,70143,"Auguste Delaune","Villejuif - Louis Aragon",90,1672
172,70312,73625,Mairie,"Maisons-Alfort - Alfortville",60,1557
172,70003,70017,"Commissariat / Sous-Préfecture - Roseraie","Petit Robinson",60,1634
172,70124,70136,"Verdun - République","Hôpital Paul Guiraud",60,1593
172,70300,70341,"Hugo - Blum","République - Blum",120,769
172,70020,70041,Mairie,"De Gaulle - Gounod - Tabanou",60,1672
172,70300,70312,"Hugo - Blum",Mairie,60,778
172,70269,420298,"Créteil - L'Échat","Collège Guyard",120,779
172,70269,420299,"Créteil - L'Échat","Hôpital Henri Mondor",60,1557
172,70020,415678,Mairie,"Sous Préfecture",120,1672
172,420186,483634,"Condorcet - Mairie RER / Conservatoire","Institut Notre-Dame",120,836
172,70226,70269,Saint-Simon,"Créteil - L'Échat",60,778
172,70194,70201,"Henri de Vilmorin",Exploradôme,60,1518
172,70033,420186,Bourg-la-Reine,"Condorcet - Mairie RER / Conservatoire",180,836
172,70143,415734,"Villejuif - Louis Aragon","Rue de la Commune",120,836
172,70312,70341,Mairie,"République - Blum",60,779
172,70281,479895,"Dolet - Zola",Camélias,60,1264
172,70003,415678,"Commissariat / Sous-Préfecture - Roseraie","Sous Préfecture",120,1672
172,73625,479895,"Maisons-Alfort - Alfortville",Camélias,60,1274
172,70115,70124,"République - Gaité","Verdun - République",60,1672
172,70136,70140,"Hôpital Paul Guiraud","Auguste Delaune",60,1480
