code_externe,zdc_a,zdc_b,nom_a,nom_b,duree_mediane_secondes,nb_observations
C01676,63722,63753,"George Sand","Paul Verlaine",120,40
C01676,63743,63776,"Jean Lurçat","Victor Jara",60,40
C01676,63753,63784,"Paul Verlaine","Jean Cocteau",60,40
C01676,63776,63790,"Victor Jara","Albert Camus",60,28
C01676,63784,63790,"Jean Cocteau","Albert Camus",60,15
C01677,63441,63457,"Circuit Automobile",Pythagore,,0
C01677,63441,63460,"Circuit Automobile","Eugène Flachat",120,54
C01677,63457,63477,Pythagore,Fermi,60,54
C01677,63460,63525,"Eugène Flachat","Frères Lumière",120,54
C01677,63477,63503,Fermi,"Galilée / Kepler",60,54
C01677,63503,63564,"Galilée / Kepler",Politzer,120,54
C01677,63515,63535,Einstein,Copernic,60,16
C01677,63515,63538,Einstein,Papin,60,38
C01677,63525,63538,"Frères Lumière",Papin,60,16
C01677,63535,63559,Copernic,Hennequin,60,54
C01677,63559,73808,Hennequin,"Hôtel d'Agglomération",120,54
C01677,63564,63591,Politzer,"Emile Clapeyron",60,26
C01677,63591,63603,"Emile Clapeyron","La Mare Savin",60,28
C01677,63603,463850,"La Mare Savin",Trappes,60,54
C01677,63615,463850,Observatoire,Trappes,60,26
C01677,63615,73808,Observatoire,"Hôtel d'Agglomération",60,26
